LATITUDE,LONGITUDE,FIRE_YEAR,FIRE_SIZE,STATE
34.64,-93.47444444,2005,1,AR
35.89555556,-106.4519444,2005,0.1,NM
45.62166667,-115.7466667,2005,0.1,ID
45.51666667,-115.5222222,2005,0.1,ID
36.625,-84.20194444,2005,1.5,KY
45.85,-115.7016667,2005,0.3,ID
37.34888889,-84.00694444,2005,0.1,KY
43.7175,-103.5597222,2005,0.1,SD
39.67388889,-121.0097222,2005,0.1,CA
32.90444444,-105.5583333,2005,0.1,NM
41.84416667,-111.4755556,2005,0.5,UT
44.32638889,-115.5452778,2005,0.25,ID
40.57472222,-111.69,2005,0.1,UT
45.63305556,-113.3497222,2005,3,MT
44.18638889,-115.645,2005,4.5,ID
33.15972222,-79.84361111,2005,0.1,SC
45.565,-115.5166667,2005,0.1,ID
33.00166667,-79.74666667,2005,0.25,SC
33.04666667,-79.70138889,2005,17,SC
32.91833333,-105.8066667,2005,0.1,NM
45.73527778,-115.5580556,2005,0.3,ID
38.85916667,-115.3208333,2005,5,NV
40.60166667,-111.7305556,2005,2,UT
40.67527778,-111.6213889,2005,0.5,UT
45.6025,-115.2013889,2005,1,ID
45.75722222,-115.7258333,2005,0.1,ID
39.13305556,-120.2497222,2005,0.1,CA
45.67166667,-115.6427778,2005,0.1,ID
39.12,-120.2702778,2005,0.1,CA
39.33,-120.0897222,2005,0.1,CA
39.60666667,-120.6247222,2005,0.1,CA
39.49944444,-120.7788889,2005,0.1,CA
39.73027778,-120.4566667,2005,0.1,CA
39.51638889,-120.2997222,2005,0.1,CA
47.13666667,-94.45416667,2005,0.1,MN
47.98388889,-90.41361111,2005,5,MN
32.98722222,-105.5725,2005,0.1,NM
32.99777778,-105.665,2005,0.1,NM
32.75083333,-105.4627778,2005,0.1,NM
34.61138889,-93.66,2005,25,AR
43.41944444,-85.71388889,2005,0.1,MI
48.04555556,-90.96361111,2005,1,MN
38.70666667,-82.66972222,2005,303,OH
43.5075,-85.92194444,2005,2,MI
43.88888889,-85.07805556,2005,1,MI
34.53972222,-93.31583333,2005,2,AR
44.12888889,-86.31055556,2005,0.5,MI
32.94416667,-105.6294444,2005,0.1,NM
34.19194444,-93.19305556,2005,2,AR
36.84666667,-84.27027778,2005,4,KY
44.15944444,-85.86611111,2005,2,MI
34.19444444,-94.7975,2005,0.25,OK
34.60416667,-93.64722222,2005,77,AR
44.14222222,-85.93166667,2005,1,MI
37.53833333,-84.03305556,2005,3,KY
32.97972222,-105.7836111,2005,0.1,NM
34.0875,-94.66833333,2005,6,OK
34.75083333,-76.98527778,2005,3,NC
43.56916667,-85.83083333,2005,0.25,MI
34.06416667,-94.61083333,2005,3,OK
43.66888889,-85.88388889,2005,0.25,MI
34.08416667,-94.66694444,2005,13.5,OK
32.63722222,-105.5955556,2005,14.6,NM
47.11527778,-115.4902778,2005,1,ID
44.07777778,-104.0391667,2005,2,SD
34.72194444,-94.90972222,2005,112,OK
34.53888889,-94.55972222,2005,4.5,OK
43.65555556,-85.70555556,2005,3,MI
45.67694444,-115.6455556,2005,0.2,ID
44.18166667,-85.94111111,2005,0.1,MI
32.67833333,-105.73,2005,0.3,NM
44.13972222,-85.87472222,2005,0.1,MI
43.86055556,-85.89944444,2005,0.75,MI
44.17694444,-104.0188889,2005,0.5,SD
32.74944444,-105.7505556,2005,0.1,NM
44.21138889,-85.72,2005,0.1,MI
33,-105.7902778,2005,0.1,NM
36.62277778,-84.50305556,2005,0.5,KY
