OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
1276,1290,FS-1421676,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,301,Apache-Sitgreaves National Forest,84,21,BEX6,STATE LINE,,,,,,2005,2453562.5,192,1611,3,Smoking,2453562.5,192,1754,0.3,B,33.81166667,-109.06,5,USFS,AZ,1,1,Apache,b'\x00\x01\xad\x10\x00\x00\xa0p=\n\xd7C[\xc0\xa8s\x85\xb1\xe4\xe7@@\xa0p=\n\xd7C[\xc0\xa8s\x85\xb1\xe4\xe7@@|\x01\x00\x00\x00\xa0p=\n\xd7C[\xc0\xa8s\x85\xb1\xe4\xe7@@\xfe'
1277,1291,FS-1421679,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,301,Apache-Sitgreaves National Forest,85,22,BEX6,HIGHLAND,,,,,,2005,2453562.5,192,1345,5,Debris Burning,2453562.5,192,1815,0.3,B,33.82222222,-109.1341667,14,MISSING/NOT SPECIFIED,AZ,1,1,Apache,b'\x00\x01\xad\x10\x00\x00<\xf7\xcc/\x96H[\xc0\xf0x\xe4\x93>\xe9@@<\xf7\xcc/\x96H[\xc0\xf0x\xe4\x93>\xe9@@|\x01\x00\x00\x00<\xf7\xcc/\x96H[\xc0\xf0x\xe4\x93>\xe9@@\xfe'
1278,1292,FS-1421680,FED,FS-FIRESTAT,FS,USORUMF,Umatilla National Forest,614,Umatilla National Forest,23,607-152,BE07,JUBILEE,,,,,,2005,2453594.5,224,600,4,Campfire,2453594.5,224,1400,0.1,A,45.82972222,-117.9638889,5,USFS,OR,61,61,Union,b'\x00\x01\xad\x10\x00\x00\xc4\xe1\x06[\xb0}]\xc0\x18\xd5sV4\xeaF@\xc4\xe1\x06[\xb0}]\xc0\x18\xd5sV4\xeaF@|\x01\x00\x00\x00\xc4\xe1\x06[\xb0}]\xc0\x18\xd5sV4\xeaF@\xfe'
1279,1293,FS-1421681,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,74,EC 024,BL4P,LOST CREEK FIRE,,,,,,2005,2453590.5,220,1909,1,Lightning,2453591.5,221,1551,0.7,B,43.8925,-118.9538889,5,USFS,OR,25,25,Harney,b'\x00\x01\xad\x10\x00\x00T\xa4\xfc\x83\x0c\xbd]\xc0\x10\xd7\xa3p=\xf2E@T\xa4\xfc\x83\x0c\xbd]\xc0\x10\xd7\xa3p=\xf2E@|\x01\x00\x00\x00T\xa4\xfc\x83\x0c\xbd]\xc0\x10\xd7\xa3p=\xf2E@\xfe'
1280,1294,FS-1421682,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,304,Coconino National Forest,12,1,AVN9,BLUE,,,,,,2005,2453506.5,136,1224,9,Miscellaneous,2453506.5,136,1500,0.3,B,34.56972222,-111.2286111,5,USFS,AZ,5,5,Coconino,b'\x00\x01\xad\x10\x00\x00\xf0<~\x90\xa1\xce[\xc08Z_\xa8\xecHA@\xf0<~\x90\xa1\xce[\xc08Z_\xa8\xecHA@|\x01\x00\x00\x00\xf0<~\x90\xa1\xce[\xc08Z_\xa8\xecHA@\xfe'
1281,1295,FS-1421684,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,76,EC 026,BL4P,#2200,,,,,,2005,2453591.5,221,1237,1,Lightning,2453591.5,221,1800,0.3,B,43.96888889,-119.0594444,5,USFS,OR,25,25,Harney,b'\x00\x01\xad\x10\x00\x00\xa8n\r\xf0\xcd\xc3]\xc0\x08\x01\x18\x8d\x04\xfcE@\xa8n\r\xf0\xcd\xc3]\xc0\x08\x01\x18\x8d\x04\xfcE@|\x01\x00\x00\x00\xa8n\r\xf0\xcd\xc3]\xc0\x08\x01\x18\x8d\x04\xfcE@\xfe'
1282,1296,FS-1421685,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,502,Cleveland National Forest,57,5314,BE06,PAMO,,,,,,2005,2453582.5,212,1315,1,Lightning,2453582.5,212,1530,2,B,33.11083333,-116.8472222,5,USFS,CA,,,,b'\x00\x01\xad\x10\x00\x00\x0c\xd6\x8b\xe386]\xc0\x18\xd4[\xc9/\x8e@@\x0c\xd6\x8b\xe386]\xc0\x18\xd4[\xc9/\x8e@@|\x01\x00\x00\x00\x0c\xd6\x8b\xe386]\xc0\x18\xd4[\xc9/\x8e@@\xfe'
1283,1297,FS-1421686,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,301,Apache-Sitgreaves National Forest,104,34,BEX6,SLAUGHTER,,,,,,2005,2453565.5,195,1000,1,Lightning,2453565.5,195,1500,0.1,A,33.62166667,-109.4066667,5,USFS,AZ,1,1,Apache,b'\x00\x01\xad\x10\x00\x00|\x01\xa4\xd3\x06Z[\xc0\xe8T\x00\xc6\x92\xcf@@|\x01\xa4\xd3\x06Z[\xc0\xe8T\x00\xc6\x92\xcf@@|\x01\x00\x00\x00|\x01\xa4\xd3\x06Z[\xc0\xe8T\x00\xc6\x92\xcf@@\xfe'
1284,1298,FS-1421687,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,78,EC 028,BL4P,SILVIES RIVER #1,,,,,,2005,2453593.5,223,830,1,Lightning,2453595.5,225,1100,2.3,B,43.88083333,-119.1397222,5,USFS,OR,25,25,Harney,b'\x00\x01\xad\x10\x00\x00([w5\xf1\xc8]\xc0\xd8\xc9\x84%\xbf\xf0E@([w5\xf1\xc8]\xc0\xd8\xc9\x84%\xbf\xf0E@|\x01\x00\x00\x00([w5\xf1\xc8]\xc0\xd8\xc9\x84%\xbf\xf0E@\xfe'
1285,1299,FS-1421690,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,81,EC  30,BL4P,#2252,,,,,,2005,2453605.5,235,1701,1,Lightning,2453605.5,235,2000,0.3,B,43.95138889,-119.0588889,5,USFS,OR,25,25,Harney,b'\x00\x01\xad\x10\x00\x00t)\xe8\xd5\xc4\xc3]\xc0\xf8)t\x1c\xc7\xf9E@t)\xe8\xd5\xc4\xc3]\xc0\xf8)t\x1c\xc7\xf9E@|\x01\x00\x00\x00t)\xe8\xd5\xc4\xc3]\xc0\xf8)t\x1c\xc7\xf9E@\xfe'
1286,1300,FS-1421691,FED,FS-FIRESTAT,FS,USKSPSF,Pike San Isabel National Forest and Grasslands,212,Pike San Isabel National Forest and Grasslands,81,7,B1X0,ECHO,,,,,,2005,2453575.5,205,2015,1,Lightning,2453576.5,206,1153,780,E,36.97805556,-102.5830556,14,MISSING/NOT SPECIFIED,OK,,,,b'\x00\x01\xad\x10\x00\x00\xdc|D\xc8P\xa5Y\xc0\x80\xef\xb1\xec0}B@\xdc|D\xc8P\xa5Y\xc0\x80\xef\xb1\xec0}B@|\x01\x00\x00\x00\xdc|D\xc8P\xa5Y\xc0\x80\xef\xb1\xec0}B@\xfe'
1287,1301,FS-1421694,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,212,Pike San Isabel National Forest,80,6,B1X0,DELTA,CO-PSF-875,Carrizo Complex,,,CARRIZO COMPLEX,2005,2453575.5,205,1645,1,Lightning,2453577.5,207,1534,180,D,37.21722222,-103.1977778,13,STATE OR PRIVATE,CO,,,,"b'\x00\x01\xad\x10\x00\x00l>""d\xa8\xccY\xc0\xb0n\r\xf0\xcd\x9bB@l>""d\xa8\xccY\xc0\xb0n\r\xf0\xcd\x9bB@|\x01\x00\x00\x00l>""d\xa8\xccY\xc0\xb0n\r\xf0\xcd\x9bB@\xfe'"
1288,1302,FS-1421698,FED,FS-FIRESTAT,FS,USORFWF,Fremont-Winema National Forest,602,Fremont-Winema National Forest,31,206,BE0X,SCAB  214,,,,,,2005,2453572.5,202,1800,1,Lightning,2453573.5,203,1500,0.1,A,42.22333333,-120.1841667,5,USFS,OR,37,37,Lake,b'\x00\x01\xad\x10\x00\x00p*\x00c\xc9\x0b^\xc0\x80:\xc2/\x96\x1cE@p*\x00c\xc9\x0b^\xc0\x80:\xc2/\x96\x1cE@|\x01\x00\x00\x00p*\x00c\xc9\x0b^\xc0\x80:\xc2/\x96\x1cE@\xfe'
1289,1303,FS-1421702,FED,FS-FIRESTAT,FS,USUTMLF,Manti-Lasal National Forest,410,Manti-Lasal National Forest,29,5187,BEZ3,PHILADELPHIA,,,,,,2005,2453574.5,204,1625,1,Lightning,2453574.5,204,1810,0.1,A,39.30472222,-111.4608333,5,USFS,UT,39,39,Sanpete,b'\x00\x01\xad\x10\x00\x00lP\x14K~\xdd[\xc0\xe0\xa1@#\x01\xa7C@lP\x14K~\xdd[\xc0\xe0\xa1@#\x01\xa7C@|\x01\x00\x00\x00lP\x14K~\xdd[\xc0\xe0\xa1@#\x01\xa7C@\xfe'
1290,1304,FS-1421712,FED,FS-FIRESTAT,FS,USORWIF,Willamette National Forest,618,Willamette National Forest,12,MF-8,BE1A,COFFEE POT,,,,,,2005,2453519.5,149,1300,1,Lightning,2453519.5,149,1600,0.1,A,43.60222222,-122.3677778,5,USFS,OR,39,39,Lane,b'\x00\x01\xad\x10\x00\x00\xe8R\xd0\xab\x89\x97^\xc0\x90\xe9!\x9e\x15\xcdE@\xe8R\xd0\xab\x89\x97^\xc0\x90\xe9!\x9e\x15\xcdE@|\x01\x00\x00\x00\xe8R\xd0\xab\x89\x97^\xc0\x90\xe9!\x9e\x15\xcdE@\xfe'
1291,1305,FS-1421713,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,32,BM020,BE0Z,OR-MAF-078,,,,,,2005,2453579.5,209,1028,1,Lightning,2453580.5,210,1100,0.1,A,44.35555556,-118.8747222,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00\x00\xff\xe7r\xfb\xb7]\xc08\x0e7\xd8\x82-F@\x00\xff\xe7r\xfb\xb7]\xc08\x0e7\xd8\x82-F@|\x01\x00\x00\x00\x00\xff\xe7r\xfb\xb7]\xc08\x0e7\xd8\x82-F@\xfe'
1292,1306,FS-1421714,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,33,BM021,BE0Z,OR-MAF-082,,,,,,2005,2453579.5,209,1238,1,Lightning,2453579.5,209,1652,0.3,B,44.17055556,-118.7902778,5,USFS,OR,23,23,Grant,"b'\x00\x01\xad\x10\x00\x00\xbc\xf6@\xe9\x93\xb2]\xc0\xf0,\xbc\xc3\xd4\x15F@\xbc\xf6@\xe9\x93\xb2]\xc0\xf0,\xbc\xc3\xd4\x15F@|\x01\x00\x00\x00\xbc\xf6@\xe9\x93\xb2]\xc0\xf0,\xbc\xc3\xd4\x15F@\xfe'"
1293,1307,FS-1421715,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,417,Humboldt-Toiyabe National Forest,68,P4B1CX,B1CX,PEAK,,,,,,2005,2453572.5,202,1300,1,Lightning,2453572.5,202,1830,0.1,A,36.47,-115.7969444,5,USFS,NV,3,3,Clark,b'\x00\x01\xad\x10\x00\x00\xd8\xa1@#\x01\xf3\\\xc0`\x8f\xc2\xf5(<B@\xd8\xa1@#\x01\xf3\\\xc0`\x8f\xc2\xf5(<B@|\x01\x00\x00\x00\xd8\xa1@#\x01\xf3\\\xc0`\x8f\xc2\xf5(<B@\xfe'
1294,1308,FS-1421717,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,417,Humboldt-Toiyabe National Forest,69,P4B1BY,B1BY,WALLACE,,,,,,2005,2453572.5,202,831,1,Lightning,2453573.5,203,1100,0.1,A,36.29583333,-115.7630556,5,USFS,NV,3,3,Clark,b'\x00\x01\xad\x10\x00\x00\xc4\xce\xfc\xe6\xd5\xf0\\\xc0`\xb5\xd6\xdd\xdd%B@\xc4\xce\xfc\xe6\xd5\xf0\\\xc0`\xb5\xd6\xdd\xdd%B@|\x01\x00\x00\x00\xc4\xce\xfc\xe6\xd5\xf0\\\xc0`\xb5\xd6\xdd\xdd%B@\xfe'
1295,1309,FS-1421720,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,35,BM022,BE0Z,OR-MAF-088,,,,,,2005,2453580.5,210,550,1,Lightning,2453582.5,212,1135,0.5,B,44.34527778,-119.4633333,5,USFS,OR,23,23,Grant,"b'\x00\x01\xad\x10\x00\x00\xc8\xdf\xd6@\xa7\xdd]\xc0`\x91\xf2\x0f2,F@\xc8\xdf\xd6@\xa7\xdd]\xc0`\x91\xf2\x0f2,F@|\x01\x00\x00\x00\xc8\xdf\xd6@\xa7\xdd]\xc0`\x91\xf2\x0f2,F@\xfe'"
1296,1310,FS-1421723,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,37,BM023,BE0Z,OR-MAF-094,,,,,,2005,2453582.5,212,1551,1,Lightning,2453582.5,212,2017,0.2,A,44.65527778,-118.9266667,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00\\|\xb8\x81N\xbb]\xc0\xa8rm$\xe0SF@\\|\xb8\x81N\xbb]\xc0\xa8rm$\xe0SF@|\x01\x00\x00\x00\\|\xb8\x81N\xbb]\xc0\xa8rm$\xe0SF@\xfe'
1297,1311,FS-1421724,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,417,Humboldt-Toiyabe National Forest,70,P4B1BQ,B1BQ,COLD CREEK,,,,,,2005,2453571.5,201,1819,1,Lightning,2453572.5,202,1900,0.1,A,36.40138889,-115.7666667,5,USFS,NV,3,3,Clark,b'\x00\x01\xad\x10\x00\x00P\xa5\x14\x11\x11\xf1\\\xc0\x98\xc3\r\xb6`3B@P\xa5\x14\x11\x11\xf1\\\xc0\x98\xc3\r\xb6`3B@|\x01\x00\x00\x00P\xa5\x14\x11\x11\xf1\\\xc0\x98\xc3\r\xb6`3B@\xfe'
1298,1312,FS-1421725,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,212,Pike San Isabel National Forest,78,4,B1X0,ALPHA,CO-PSF-875,Carrizo Complex,,,CARRIZO COMPLEX,2005,2453575.5,205,1630,1,Lightning,2453575.5,205,2200,2,B,37.30138889,-102.6063889,5,USFS,CO,,,,b'\x00\x01\xad\x10\x00\x00H\xcdX\x13\xcf\xa6Y\xc0\xc8\xf6@\xe9\x93\xa6B@H\xcdX\x13\xcf\xa6Y\xc0\xc8\xf6@\xe9\x93\xa6B@|\x01\x00\x00\x00H\xcdX\x13\xcf\xa6Y\xc0\xc8\xf6@\xe9\x93\xa6B@\xfe'
1299,1313,FS-1421728,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,38,BM024,BE0Z,OR-MAF-095,,,,,,2005,2453582.5,212,1558,1,Lightning,2453583.5,213,630,0.1,A,44.30055556,-119.0488889,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00\x00\xec\xdd\xfe \xc3]\xc0hj\xc6\x9ax&F@\x00\xec\xdd\xfe \xc3]\xc0hj\xc6\x9ax&F@|\x01\x00\x00\x00\x00\xec\xdd\xfe \xc3]\xc0hj\xc6\x9ax&F@\xfe'
1300,1314,FS-1421729,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,417,Humboldt-Toiyabe National Forest,71,P4B1C3,B1C3,BASE,,,,,,2005,2453572.5,202,1400,1,Lightning,2453572.5,202,1730,0.1,A,36.47527778,-115.8433333,5,USFS,NV,3,3,Clark,"b'\x00\x01\xad\x10\x00\x00\x80\xfe[,\xf9\xf5\\\xc0\xd0\xce\xfc\xe6\xd5<B@\x80\xfe[,\xf9\xf5\\\xc0\xd0\xce\xfc\xe6\xd5<B@|\x01\x00\x00\x00\x80\xfe[,\xf9\xf5\\\xc0\xd0\xce\xfc\xe6\xd5<B@\xfe'"
1301,1315,FS-1421731,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,39,BM025,BE0Z,OR-MAF-098,,,,,,2005,2453582.5,212,2128,1,Lightning,2453584.5,214,1250,2,B,44.675,-118.6111111,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00\x04\xeb\xc5q\x1c\xa7]\xc0pffffVF@\x04\xeb\xc5q\x1c\xa7]\xc0pffffVF@|\x01\x00\x00\x00\x04\xeb\xc5q\x1c\xa7]\xc0pffffVF@\xfe'
1302,1316,FS-1421735,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,40,BM026,BE0Z,OR-MAF-104,,,,,,2005,2453582.5,212,2215,1,Lightning,2453583.5,213,1153,0.8,B,44.7175,-119.2627778,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00\xc8\xcd\xe4Y\xd1\xd0]\xc0\xa8p=\n\xd7[F@\xc8\xcd\xe4Y\xd1\xd0]\xc0\xa8p=\n\xd7[F@|\x01\x00\x00\x00\xc8\xcd\xe4Y\xd1\xd0]\xc0\xa8p=\n\xd7[F@\xfe'
1303,1317,FS-1421736,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,310,Santa Fe National Forest,79,14,BEY5,WUI,,,,,,2005,2453563.5,193,1550,1,Lightning,2453563.5,193,1900,0.1,A,36.21388889,-106.6252778,5,USFS,NM,39,39,Rio Arriba,b'\x00\x01\xad\x10\x00\x00\xfc\x00\x18\x8d\x04\xa8Z\xc0\x98\xc3\r\xb6`\x1bB@\xfc\x00\x18\x8d\x04\xa8Z\xc0\x98\xc3\r\xb6`\x1bB@|\x01\x00\x00\x00\xfc\x00\x18\x8d\x04\xa8Z\xc0\x98\xc3\r\xb6`\x1bB@\xfe'
1304,1318,FS-1421741,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,41,BM027,BE0Z,OR-MAF-105,,,,,,2005,2453582.5,212,2221,1,Lightning,2453583.5,213,1443,0.2,A,44.68166667,-119.1338889,13,STATE OR PRIVATE,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00@\xf6\xb4\xa2\x91\xc8]\xc006{\xda@WF@@\xf6\xb4\xa2\x91\xc8]\xc006{\xda@WF@|\x01\x00\x00\x00@\xf6\xb4\xa2\x91\xc8]\xc006{\xda@WF@\xfe'
1305,1319,FS-1421743,FED,FS-FIRESTAT,FS,USORWIF,Willamette National Forest,618,Willamette National Forest,7,sh-01,BE1A,CRAZY LAMB,,,,,,2005,2453517.5,147,1855,1,Lightning,2453518.5,148,1600,0.1,A,44.40777778,-122.2213889,5,USFS,OR,43,43,Linn,b'\x00\x01\xad\x10\x00\x00\xd8\x8fN<+\x8e^\xc0`\x91\xf2\x0f24F@\xd8\x8fN<+\x8e^\xc0`\x91\xf2\x0f24F@|\x01\x00\x00\x00\xd8\x8fN<+\x8e^\xc0`\x91\xf2\x0f24F@\xfe'
1306,1320,FS-1421745,FED,FS-FIRESTAT,FS,USORWIF,Willamette National Forest,618,Willamette National Forest,6,CZ-01,BE1A,COUGAR CREEK,,,,,,2005,2453517.5,147,1500,1,Lightning,2453518.5,148,1200,0.1,A,44.13444444,-122.2080556,5,USFS,OR,39,39,Lane,b'\x00\x01\xad\x10\x00\x00\xdc|D\xc8P\x8d^\xc0\xf0v\xb4y5\x11F@\xdc|D\xc8P\x8d^\xc0\xf0v\xb4y5\x11F@|\x01\x00\x00\x00\xdc|D\xc8P\x8d^\xc0\xf0v\xb4y5\x11F@\xfe'
1307,1321,FS-1421748,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,44,BM029,BE0Z,OR-MAF-124,,,,,,2005,2453584.5,214,1800,1,Lightning,2453586.5,216,744,0.1,A,44.32694444,-119.1202778,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00D\xe2\x92\xa1\xb2\xc7]\xc0`\xb4\xbeP\xd9)F@D\xe2\x92\xa1\xb2\xc7]\xc0`\xb4\xbeP\xd9)F@|\x01\x00\x00\x00D\xe2\x92\xa1\xb2\xc7]\xc0`\xb4\xbeP\xd9)F@\xfe'
1308,1322,FS-1421749,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,506,Lassen National Forest,21,5,BE0G,WILCOX,,,,,,2005,2453608.5,238,2129,9,Miscellaneous,2453608.5,238,2300,0.1,A,40.75111111,-121.8041667,13,STATE OR PRIVATE,CA,,,,b'\x00\x01\xad\x10\x00\x00\xb8\x0b{wws^\xc0h\x8e\xaah$`D@\xb8\x0b{wws^\xc0h\x8e\xaah$`D@|\x01\x00\x00\x00\xb8\x0b{wws^\xc0h\x8e\xaah$`D@\xfe'
1309,1323,FS-1421750,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,502,Cleveland National Forest,10,405,BE0C,GLADIOLA,,,,,,2005,2453504.5,134,1130,4,Campfire,2453504.5,134,1215,0.1,A,32.68305556,-116.5072222,5,USFS,CA,,,,b'\x00\x01\xad\x10\x00\x00\x14\xad/Tv ]\xc0\x90\xc6U]nW@@\x14\xad/Tv ]\xc0\x90\xc6U]nW@@|\x01\x00\x00\x00\x14\xad/Tv ]\xc0\x90\xc6U]nW@@\xfe'
1310,1324,FS-1421752,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,52,BM031,BE0Z,OR-MAF-147,,,,,,2005,2453590.5,220,643,1,Lightning,2453590.5,220,1527,0.5,B,44.20138889,-118.8797222,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00\xb8\x1dm^M\xb8]\xc0\xf8)t\x1c\xc7\x19F@\xb8\x1dm^M\xb8]\xc0\xf8)t\x1c\xc7\x19F@|\x01\x00\x00\x00\xb8\x1dm^M\xb8]\xc0\xf8)t\x1c\xc7\x19F@\xfe'
1311,1325,FS-1421753,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,502,Cleveland National Forest,11,406,BE0C,BOB,,,,,,2005,2453505.5,135,945,4,Campfire,2453505.5,135,1015,0.1,A,32.71138889,-116.5569444,5,USFS,CA,,,,b'\x00\x01\xad\x10\x00\x00H\xdfJ\xfa\xa4#]\xc0\xd8\xa4\x88\xca\x0e[@@H\xdfJ\xfa\xa4#]\xc0\xd8\xa4\x88\xca\x0e[@@|\x01\x00\x00\x00H\xdfJ\xfa\xa4#]\xc0\xd8\xa4\x88\xca\x0e[@@\xfe'
1312,1326,FS-1421755,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,53,BM032,BE0Z,OR-MAF-154,,,,,,2005,2453590.5,220,1940,1,Lightning,2453591.5,221,923,0.1,A,44.13194444,-118.7355556,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00\xd0\xa5\xa0W\x13\xaf]\xc08X/\x8e\xe3\x10F@\xd0\xa5\xa0W\x13\xaf]\xc08X/\x8e\xe3\x10F@|\x01\x00\x00\x00\xd0\xa5\xa0W\x13\xaf]\xc08X/\x8e\xe3\x10F@\xfe'
1313,1327,FS-1421756,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,502,Cleveland National Forest,12,547,BE0C,BARRIER,,,,,,2005,2453505.5,135,1100,4,Campfire,2453505.5,135,1215,0.1,A,32.71388889,-116.5869444,5,USFS,CA,,,,b'\x00\x01\xad\x10\x00\x00\x9c\x97i\x7f\x90%]\xc0\x98\xc3\r\xb6`[@@\x9c\x97i\x7f\x90%]\xc0\x98\xc3\r\xb6`[@@|\x01\x00\x00\x00\x9c\x97i\x7f\x90%]\xc0\x98\xc3\r\xb6`[@@\xfe'
1314,1328,FS-1421757,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,604,Malheur National Forest,54,BM033,BE0Z,OR-MAF-157,,,,,,2005,2453591.5,221,1138,1,Lightning,2453591.5,221,1800,0.4,B,44.12833333,-118.7169444,5,USFS,OR,23,23,Grant,b'\x00\x01\xad\x10\x00\x00T\xb6\xeej\xe2\xad]\xc0 \xab\xff9m\x10F@T\xb6\xeej\xe2\xad]\xc0 \xab\xff9m\x10F@|\x01\x00\x00\x00T\xb6\xeej\xe2\xad]\xc0 \xab\xff9m\x10F@\xfe'
1315,1329,FS-1421758,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,511,Plumas National Forest,42,PNF-758,B4TW,MILLER,,,,,,2005,2453604.5,234,1458,9,Miscellaneous,2453604.5,234,2015,0.5,B,39.87222222,-121.1475,5,USFS,CA,63,63,Plumas,b'\x00\x01\xad\x10\x00\x00<\n\xd7\xa3pI^\xc0P\xdfJ\xfa\xa4\xefC@<\n\xd7\xa3pI^\xc0P\xdfJ\xfa\xa4\xefC@|\x01\x00\x00\x00<\n\xd7\xa3pI^\xc0P\xdfJ\xfa\xa4\xefC@\xfe'
1316,1330,FS-1421787,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,502,Cleveland National Forest,15,408,BE0C,MOTORCYCLE,,,,,,2005,2453520.5,150,1115,2,Equipment Use,2453520.5,150,1143,0.1,A,32.8175,-116.5272222,5,USFS,CA,,,,"b""\x00\x01\xad\x10\x00\x00\xf4'D\x02\xbe!]\xc0x=\n\xd7\xa3h@@\xf4'D\x02\xbe!]\xc0x=\n\xd7\xa3h@@|\x01\x00\x00\x00\xf4'D\x02\xbe!]\xc0x=\n\xd7\xa3h@@\xfe"""
1317,1331,FS-1421789,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,502,Cleveland National Forest,19,411,BE0C,MUSTARD,,,,,,2005,2453534.5,164,857,9,Miscellaneous,2453534.5,164,925,0.2,A,32.83666667,-116.7338889,14,MISSING/NOT SPECIFIED,CA,,,,b'\x00\x01\xad\x10\x00\x00\xa4\\\x1b\t\xf8.]\xc0\xd8\xa6\xb8\xe4\x17k@@\xa4\\\x1b\t\xf8.]\xc0\xd8\xa6\xb8\xe4\x17k@@|\x01\x00\x00\x00\xa4\\\x1b\t\xf8.]\xc0\xd8\xa6\xb8\xe4\x17k@@\xfe'
1318,1332,FS-1421790,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,511,Plumas National Forest,46,PNF-787,B5GR,ENGLAND,,,,,,2005,2453611.5,241,1812,9,Miscellaneous,2453611.5,241,1840,0.1,A,39.96222222,-120.9038889,13,STATE OR PRIVATE,CA,63,63,Plumas,b'\x00\x01\xad\x10\x00\x00 q\xc9P\xd99^\xc0@1\x03\x19*\xfbC@ q\xc9P\xd99^\xc0@1\x03\x19*\xfbC@|\x01\x00\x00\x00 q\xc9P\xd99^\xc0@1\x03\x19*\xfbC@\xfe'
